247954.666666667,247060.666666667,246534,258206.333333333,213903.666666667,216645.666666667,245494.333333333,214522.333333333,210417.333333333,203299,276049.333333333,309428,281084.333333333,312501.333333333,277933.333333333,282042.333333333,285682.333333333,316319,287498.333333333,316921.666666667,297739.666666667,308975,294989.666666667,300186.333333333,299430,299114.666666667,306997.333333333,298516,297779.666666667,299442,331717,316211,311806.666666667,311471.333333333,314784,321166,316951.333333333,322726.666666667,316360.666666667,324518.666666667,279675,292103.666666667,295374.666666667,300976.333333333,285372.666666667,284915.666666667,300240,300693,301158,287358.333333333,252261.333333333,206009,204145,253923.666666667,208132.333333333,209305.666666667,207501.666666667,247869,208411.666666667,256063
277819,276827,276287,289366.5,239698.5,242779.5,275135.5,240399.5,235792,227819.5,309428,346849,315090.5,350319,311580,316194.5,320274.5,354614.5,322307.5,355287.5,333741.5,346342.5,330646.5,336496.5,335650,335289,344122,334623,333811.5,335671,371828.5,354425.5,349485,349089,352787,359948,355244,361725,354592,363716,313387.5,327313.5,331034,337306.5,319828,319314.5,336495,337001.5,337529,322062.5,282684,230844.5,228727.5,284543.5,233224.5,234514.5,232502.5,277764.5,233522.5,286951.5
252131.166666667,251250.666666667,250863,262735.833333333,217600.166666667,220414.166666667,249845.333333333,218252.333333333,214054.333333333,206825.5,281084.333333333,315090.5,286266.333333333,318293.833333333,283121.333333333,287330.833333333,291036.833333333,322229,292878.333333333,322835.166666667,303171.666666667,314633,300334.666666667,305699.833333333,304933.5,304590.166666667,312608.333333333,303995.5,303286.666666667,304968,337772.5,321918.5,317423.166666667,317022.333333333,320350.5,326870.5,322638.833333333,328541.166666667,322067.166666667,330313.666666667,284467.5,297106.666666667,300596.666666667,306281.333333333,290428.166666667,289959.166666667,305572.5,306030,306522,292475.833333333,256627.333333333,209547.5,207568,258308.666666667,211709.333333333,212829.666666667,211022.666666667,252166.5,211949.166666667,260516.5
280115.666666667,279153.666666667,278807,291999.833333333,241805.166666667,244946.166666667,277698.833333333,242542.833333333,237865.333333333,229839.5,312501.333333333,350319,318293.833333333,353922.333333333,314833.333333333,319527.833333333,323647.833333333,358324.5,325690.833333333,358994.166666667,337058.166666667,349812.5,333883.166666667,339889.833333333,339040,338645.666666667,347555.333333333,337993,337228.166666667,339091,375528.5,357865.5,352861.666666667,352382.333333333,356057,363318,358647.333333333,365221.666666667,358028.666666667,367162.666666667,316087.5,330130.166666667,334100.666666667,340409.833333333,322804.666666667,322281.166666667,339645,340151.5,340709,325095.833333333,285177.333333333,232844.5,230597.5,287040.166666667,235247.833333333,236451.166666667,234459.166666667,280224.5,235489.166666667,289511.5
248902.666666667,248066.666666667,247856,259581.333333333,214922.666666667,217730.666666667,246897.333333333,215593.333333333,211421.333333333,204296,277933.333333333,311580,283121.333333333,314833.333333333,280085.333333333,284277.333333333,287941.333333333,318780,289753.333333333,319370.666666667,299774.666666667,311132,296926.666666667,302317.333333333,301564,301198.666666667,309117.333333333,300628,299974.666666667,301624,333992,318240,313782.666666667,313317.333333333,316556,323028,318913.333333333,324774.666666667,318382.666666667,326466.666666667,280920,293398.666666667,297034.666666667,302633.333333333,286998.666666667,286530.666666667,301980,302428,302936,289053.333333333,253477.333333333,206944,204892,255126.666666667,209081.333333333,210102.666666667,208350.666666667,249080,209266.666666667,257344
252433.166666667,251597.666666667,251448,263341.333333333,218011.666666667,220870.666666667,250492.833333333,218701.833333333,214460.333333333,207238,282042.333333333,316194.5,287330.833333333,319527.833333333,284277.333333333,288542.333333333,292260.333333333,323553.5,294095.833333333,324149.666666667,304207.166666667,315741.5,301301.166666667,306803.333333333,306040.5,305660.166666667,313692.333333333,305087.5,304442.166666667,306111,338932,322919,318391.166666667,317893.333333333,321160.5,327737.5,323587.833333333,329545.166666667,323062.166666667,331239.666666667,284940,297596.166666667,301354.666666667,307027.833333333,291177.166666667,290700.666666667,306382.5,306835.5,307359,293273.333333333,257123.333333333,209909,207791.5,258792.166666667,212077.833333333,213082.166666667,211317.166666667,252666,212246.666666667,261055
255705.166666667,254857.666666667,254700,266747.333333333,220833.666666667,223728.666666667,253730.833333333,221531.833333333,217236.333333333,209920,285682.333333333,320274.5,291036.833333333,323647.833333333,287941.333333333,292260.333333333,296026.333333333,327723.5,297885.833333333,328327.666666667,308133.166666667,319815.5,305191.166666667,310761.333333333,309988.5,309604.166666667,317740.333333333,309023.5,308368.166666667,310059,343306,327089,322503.166666667,322001.333333333,325312.5,331973.5,327767.833333333,333801.166666667,327234.166666667,335519.666666667,288630,301450.166666667,305250.666666667,310997.833333333,294941.166666667,294458.666666667,310342.5,310801.5,311331,297063.333333333,260451.333333333,212627,210485.5,262142.166666667,214823.833333333,215844.166666667,214055.166666667,255936,214996.666666667,264433
283244.5,282296,282071,295414.5,244585.5,247783.5,280984,245351,240601,232493.5,316319,354614.5,322229,358324.5,318780,323553.5,327723.5,362821,329785,363492.5,341177,354105,337932,344074.5,343217.5,342799.5,351811,342151.5,341412,343288,380120.5,362186.5,357112.5,356577,360258.5,367626.5,362949.5,369622.5,362348.5,371543,319687.5,333888,338042,344412,326621.5,326088.5,343672.5,344182,344762,328962.5,288462,235503.5,233160,290338,237936,239091,237100,283458.5,238142.5,292864.5
257384.166666667,256526.666666667,256345,268470.833333333,222269.166666667,225179.166666667,255363.333333333,222968.333333333,218648.333333333,211282.5,287498.333333333,322307.5,292878.333333333,325690.833333333,289753.333333333,294095.833333333,297885.833333333,329785,299758.333333333,330394.166666667,310091.666666667,321845,307136.666666667,312730.833333333,311952.5,311569.166666667,319758.333333333,310982.5,310316.666666667,312020,345487.5,329177.5,324564.166666667,324068.333333333,327407.5,334107.5,329865.833333333,335934.166666667,329324.166666667,337671.666666667,290512.5,303416.666666667,307216.666666667,313003.333333333,296839.166666667,296354.166666667,312337.5,312800,313330,298970.833333333,262143.333333333,214012.5,211870,263846.666666667,216223.333333333,217261.666666667,215456.666666667,257597.5,216404.166666667,266147.5
283832.833333333,282878.333333333,282632,296002.666666667,245080.333333333,248281.333333333,281537.166666667,245844.166666667,241087.666666667,232962,316921.666666667,355287.5,322835.166666667,358994.166666667,319370.666666667,324149.666666667,328327.666666667,363492.5,330394.166666667,364166.333333333,341826.833333333,354776.5,338580.833333333,344724.666666667,343865.5,343449.833333333,352479.666666667,342798.5,342051.833333333,343933,380844,362885,357802.833333333,357274.666666667,360969.5,368348.5,363654.166666667,370336.833333333,363047.833333333,372268.333333333,320340,334569.833333333,338709.333333333,345094.166666667,327264.833333333,326731.333333333,344347.5,344858.5,345437,329606.666666667,289044.666666667,235983,233646.5,290925.833333333,238420.166666667,239587.833333333,237588.833333333,284030,238633.333333333,293453
267428.833333333,266465.333333333,265901,278490.166666667,230705.833333333,233663.833333333,264780.666666667,231373.666666667,226945.666666667,219268.5,297739.666666667,333741.5,303171.666666667,337058.166666667,299774.666666667,304207.166666667,308133.166666667,341177,310091.666666667,341826.833333333,321134.333333333,333253,318167.333333333,323774.166666667,322958.5,322617.833333333,331119.666666667,321972.5,321179.333333333,322972,357781.5,341055.5,336304.833333333,335941.666666667,339513.5,346397.5,341853.166666667,348082.833333333,341216.833333333,350014.333333333,301642.5,315047.333333333,318579.333333333,324620.666666667,307791.833333333,307298.833333333,323827.5,324316,324818,309934.166666667,272076.666666667,222190.5,220178,273869.333333333,224480.666666667,225744.333333333,223799.333333333,267339.5,224780.833333333,276177.5
277388.5,276400,275871,288930.5,239333.5,242411.5,274724,240035,235433,227473.5,308975,346342.5,314633,349812.5,311132,315741.5,319815.5,354105,321845,354776.5,333253,345837,330160,336006.5,335161.5,334799.5,343619,334135.5,333328,335184,371284.5,353902.5,348968.5,348569,352258.5,359410.5,354717.5,361190.5,354068.5,363175,312907.5,326812,330538,336800,319349.5,318836.5,335992.5,336498,337026,321582.5,282254,230491.5,228372,284110,232868,234151,232144,277342.5,233162.5,286516.5
265189.833333333,264215.333333333,263557,276038.166666667,228711.833333333,231627.833333333,262419.666666667,229358.666666667,224983.666666667,217364.5,294989.666666667,330646.5,300334.666666667,333883.166666667,296926.666666667,301301.166666667,305191.166666667,337932,307136.666666667,338580.833333333,318167.333333333,330160,315252.333333333,320758.166666667,319947.5,319624.833333333,328053.666666667,318975.5,318162.333333333,319946,354473.5,337945.5,333245.833333333,332925.666666667,336494.5,343300.5,338758.166666667,344915.833333333,338107.833333333,346864.333333333,299062.5,312354.333333333,315747.333333333,321745.666666667,305048.833333333,304562.833333333,320932.5,321419,321904,307154.166666667,269720.666666667,220284.5,218345,271504.333333333,222553.666666667,223855.333333333,221908.333333333,265019.5,222880.833333333,273771.5
269395.166666667,268443.666666667,267974,280658.333333333,232464.666666667,235461.666666667,266871.833333333,233152.833333333,228676.333333333,220949,300186.333333333,336496.5,305699.833333333,339889.833333333,302317.333333333,306803.333333333,310761.333333333,344074.5,312730.833333333,344724.666666667,323774.166666667,336006.5,320758.166666667,326460.333333333,325640.5,325282.166666667,333848.333333333,324641.5,323869.166666667,325669,360725,343818,339021.166666667,338615.333333333,342186.5,349141.5,344599.833333333,350895.166666667,343978.166666667,352807.666666667,303915,317419.166666667,321086.666666667,327164.833333333,310221.166666667,309721.666666667,326392.5,326882.5,327401,312398.333333333,274155.333333333,223870,221786.5,275955.166666667,226178.833333333,227403.166666667,225462.166666667,269387,226451.666666667,278302
268692,267745,267287,279938.5,231864.5,234855.5,266190.5,232552.5,228086,220379.5,299430,335650,304933.5,339040,301564,306040.5,309988.5,343217.5,311952.5,343865.5,322958.5,335161.5,319947.5,325640.5,324823,324464,333008,323826,323058.5,324853,359816.5,342947.5,338162,337753,341312,348251,343725,350006,343107,351910,303127.5,316596.5,320266,326327.5,309429,308930.5,325560,326048.5,326567,311602.5,273448,223290.5,221206.5,275242.5,225593.5,226809.5,224875.5,268692.5,225862.5,277585.5
268548.333333333,267590.333333333,267073,279716.166666667,231702.833333333,234681.833333333,265961.166666667,232381.166666667,227926.666666667,220220.5,299114.666666667,335289,304590.166666667,338645.666666667,301198.666666667,305660.166666667,309604.166666667,342799.5,311569.166666667,343449.833333333,322617.833333333,334799.5,319624.833333333,325282.166666667,324464,324114.333333333,332652.666666667,323471,322687.833333333,324485,359435.5,342610.5,337834.333333333,337449.666666667,341023,347946,343400.666666667,349666.333333333,342771.333333333,351589.333333333,302932.5,316393.833333333,319995.333333333,326058.166666667,309163.333333333,308666.833333333,325275,325764.5,326275,311324.166666667,273254.666666667,223143.5,221094.5,275051.833333333,225444.166666667,226688.833333333,224744.833333333,268499.5,225730.833333333,277380.5
275680.666666667,274692.666666667,274138,287116.333333333,237841.666666667,240895.666666667,272990.333333333,238534.333333333,233965.333333333,226053,306997.333333333,344122,312608.333333333,347555.333333333,309117.333333333,313692.333333333,317740.333333333,351811,319758.333333333,352479.666666667,331119.666666667,343619,328053.666666667,333848.333333333,333008,332652.666666667,341417.333333333,331990,331179.666666667,333026,368907,351649,346748.666666667,346363.333333333,350038,357140,352465.333333333,358892.666666667,351814.666666667,360874.666666667,310965,324783.666666667,328454.666666667,334680.333333333,317334.666666667,316825.666666667,333870,334373,334894,319548.333333333,280493.333333333,229059,226969,282339.666666667,231420.333333333,232709.666666667,230709.666666667,275611,231721.666666667,284725
267917,266969,266493,279107.5,231183.5,234162.5,265394.5,231866.5,227416,219730.5,298516,334623,303995.5,337993,300628,305087.5,309023.5,342151.5,310982.5,342798.5,321972.5,334135.5,318975.5,324641.5,323826,323471,331990,322833,322062.5,323853,358717.5,341908.5,337139,336739,340293,347208,342688,348947,342068,350852,302242.5,315672.5,319310,325355.5,308504,308007.5,324585,325072.5,325587,310667.5,272644,222637.5,220570.5,274434.5,224933.5,226155.5,224223.5,267901.5,225207.5,276766.5
266998.833333333,266075.333333333,265711,278285.166666667,230460.833333333,233448.833333333,264645.666666667,231158.666666667,226705.666666667,219053.5,297779.666666667,333811.5,303286.666666667,337228.166666667,299974.666666667,304442.166666667,308368.166666667,341412,310316.666666667,342051.833333333,321179.333333333,333328,318162.333333333,323869.166666667,323058.5,322687.833333333,331179.666666667,322062.5,321324.333333333,323102,357836.5,341020.5,336254.833333333,335811.666666667,339323.5,346237.5,341773.166666667,348032.833333333,341176.833333333,349894.333333333,301267.5,314652.333333333,318399.333333333,324415.666666667,307631.833333333,307133.833333333,323677.5,324161,324688,309809.166666667,271796.666666667,221925.5,219803,273574.333333333,224215.666666667,225379.333333333,223474.333333333,267074.5,224455.833333333,275922.5
268563,267628,267230,279877,231791,234791,266150,232488,228014,220315,299442,335671,304968,339091,301624,306111,310059,343288,312020,343933,322972,335184,319946,325669,324853,324485,333026,323853,323102,324892,359833,342937,338147,337714,341255,348203,343701,349991,343095,351874,303015,316478,320212,326266,309381,308881,325515,326002,326528,311565,273364,223211,221094,275154,225514,226700,224778,268613,225765,277509
297924.5,296853,296234,310259,257020,260317,294988.5,257765.5,252831,244279,331717,371828.5,337772.5,375528.5,333992,338932,343306,380120.5,345487.5,380844,357781.5,371284.5,354473.5,360725,359816.5,359435.5,368907,358717.5,357836.5,359833,398611,379972,374678.5,374270,378246.5,385917.5,380858.5,387800.5,380151.5,389949,336045,350978.5,354924,361653.5,342906.5,342357,360772.5,361316.5,361877,345295,303110,247532,245284.5,305106.5,250083.5,251486.5,249321.5,297833,250415,307680
284405.5,283349,282584,295968,245247,248364,281348.5,245931.5,241249,233074,316211,354425.5,321918.5,357865.5,318240,322919,327089,362186.5,329177.5,362885,341055.5,353902.5,337945.5,343818,342947.5,342610.5,351649,341908.5,341020.5,342937,379972,362281,357247.5,356928,360771.5,368058.5,363165.5,369757.5,362456.5,371867,320700,334954.5,338528,344965.5,327053.5,326534,344077.5,344600.5,345113,329300,289218,236219,234172.5,291134.5,238651.5,240076.5,237977.5,284174,239020,293553
280516.333333333,279468.333333333,278683,291883.166666667,241873.833333333,244942.833333333,277456.166666667,242544.166666667,237930.666666667,229865.5,311806.666666667,349485,317423.166666667,352861.666666667,313782.666666667,318391.166666667,322503.166666667,357112.5,324564.166666667,357802.833333333,336304.833333333,348968.5,333245.833333333,339021.166666667,338162,337834.333333333,346748.666666667,337139,336254.833333333,338147,374678.5,357247.5,352286.333333333,351983.666666667,355783,362964,358126.666666667,364622.333333333,357421.333333333,366713.333333333,316297.5,330356.833333333,333847.333333333,340199.166666667,322529.333333333,322017.833333333,339315,339831.5,340333,324739.166666667,285238.666666667,232974.5,230973.5,287130.833333333,235373.166666667,236793.833333333,234717.833333333,280262.5,235745.833333333,289509.5
280587.666666667,279508.666666667,278564,291763.333333333,241834.666666667,244876.666666667,277294.333333333,242480.333333333,237891.333333333,229814,311471.333333333,349089,317022.333333333,352382.333333333,313317.333333333,317893.333333333,322001.333333333,356577,324068.333333333,357274.666666667,335941.666666667,348569,332925.666666667,338615.333333333,337753,337449.666666667,346363.333333333,336739,335811.666666667,337714,374270,356928,351983.666666667,351745.333333333,355589,362739,357842.333333333,364307.666666667,357105.666666667,366452.666666667,316290,330351.666666667,333666.666666667,340032.333333333,322343.666666667,321836.666666667,339105,339625,340106,324523.333333333,285185.333333333,232960,231049,287087.666666667,235356.333333333,236855.666666667,234749.666666667,280202,235776.666666667,289432
283845,282731,281659,295008.5,244568.5,247625.5,280343.5,245203.5,240580,232401.5,314784,352787,320350.5,356057,316556,321160.5,325312.5,360258.5,327407.5,360969.5,339513.5,352258.5,336494.5,342186.5,341312,341023,350038,340293,339323.5,341255,378246.5,360771.5,355783,355589,359509,366718,361722,368239,360954,370448,319897.5,334121.5,337346,343794.5,325890,325380.5,342825,343353.5,343825,328072.5,288404,235610.5,233743.5,290335.5,238032.5,239606.5,237454.5,283358.5,238492.5,292681.5
289442,288319,287293,300907.5,249433.5,252562.5,285969.5,250091.5,245366,237030.5,321166,359948,326870.5,363318,323028,327737.5,331973.5,367626.5,334107.5,368348.5,346397.5,359410.5,343300.5,349141.5,348251,347946,357140,347208,346237.5,348203,385917.5,368058.5,362964,362739,366718,374083,369013,375672,368243,377902,326242.5,340747.5,344110,350680.5,332429,331907.5,349710,350247.5,350737,334667.5,294144,240287.5,238345.5,296109.5,242758.5,244330.5,242148.5,289001.5,243207.5,298516.5
285280.666666667,284203.666666667,283347,296769.833333333,245945.166666667,249056.166666667,282083.833333333,246617.833333333,241935.333333333,233729.5,316951.333333333,355244,322638.833333333,358647.333333333,318913.333333333,323587.833333333,327767.833333333,362949.5,329865.833333333,363654.166666667,341853.166666667,354717.5,338758.166666667,344599.833333333,343725,343400.666666667,352465.333333333,342688,341773.166666667,343701,380858.5,363165.5,358126.666666667,357842.333333333,361722,369013,364072.333333333,370666.666666667,363343.666666667,372812.666666667,321637.5,335935.166666667,339420.666666667,345884.833333333,327909.666666667,327391.166666667,344970,345496.5,345999,330145.833333333,290037.333333333,236904.5,234902.5,291965.166666667,239342.833333333,240816.166666667,238694.166666667,284974.5,239739.166666667,294371.5
290332.333333333,289248.333333333,288439,302101.166666667,250339.833333333,253516.833333333,287170.166666667,251034.166666667,246258.666666667,237911.5,322726.666666667,361725,328541.166666667,365221.666666667,324774.666666667,329545.166666667,333801.166666667,369622.5,335934.166666667,370336.833333333,348082.833333333,361190.5,344915.833333333,350895.166666667,350006,349666.333333333,358892.666666667,348947,348032.833333333,349991,387800.5,369757.5,364622.333333333,364307.666666667,368239,375672,370666.666666667,377390.333333333,369937.333333333,379553.333333333,327367.5,341918.833333333,345535.333333333,352109.166666667,333821.333333333,333291.833333333,351195,351729.5,352249,336109.166666667,295222.666666667,241128.5,239055.5,297180.833333333,243611.166666667,245079.833333333,242931.833333333,290072.5,243995.833333333,299643.5
284563.333333333,283504.333333333,282729,296120.166666667,245376.833333333,248493.833333333,281490.166666667,246060.166666667,241376.666666667,233196.5,316360.666666667,354592,322067.166666667,358028.666666667,318382.666666667,323062.166666667,327234.166666667,362348.5,329324.166666667,363047.833333333,341216.833333333,354068.5,338107.833333333,343978.166666667,343107,342771.333333333,351814.666666667,342068,341176.833333333,343095,380151.5,362456.5,357421.333333333,357105.666666667,360954,368243,363343.666666667,369937.333333333,362632.333333333,372051.333333333,320872.5,335134.833333333,338699.333333333,345141.166666667,327218.333333333,326698.833333333,344250,344773.5,345285,329464.166666667,289370.666666667,236345.5,234303.5,291288.833333333,238779.166666667,240209.833333333,238107.833333333,284323.5,239150.833333333,293706.5
292269.333333333,291151.333333333,290198,303947.666666667,251922.333333333,255096.333333333,288883.666666667,252599.666666667,247814.666666667,239403,324518.666666667,363716,330313.666666667,367162.666666667,326466.666666667,331239.666666667,335519.666666667,371543,337671.666666667,372268.333333333,350014.333333333,363175,346864.333333333,352807.666666667,351910,351589.333333333,360874.666666667,350852,349894.333333333,351874,389949,371867,366713.333333333,366452.666666667,370448,377902,372812.666666667,379553.333333333,372051.333333333,381777.333333333,329475,344122.333333333,347609.333333333,354237.666666667,335815.333333333,335286.333333333,353280,353821,354326,338091.666666667,297082.666666667,242673,240665,299062.333333333,245169.666666667,246716.333333333,244528.333333333,291893,245598.333333333,301511
253147.5,252075,250710,262605,217860,220515,249427.5,218362.5,214305,206985,279675,313387.5,284467.5,316087.5,280920,284940,288630,319687.5,290512.5,320340,301642.5,312907.5,299062.5,303915,303127.5,302932.5,310965,302242.5,301267.5,303015,336045,320700,316297.5,316290,319897.5,326242.5,321637.5,327367.5,320872.5,329475,285075,297757.5,300180,305962.5,289957.5,289515,304987.5,305467.5,305835,291825,256890,209940,208507.5,258637.5,212092.5,213697.5,211702.5,252375,212625,260640
264412.833333333,263291.333333333,261859,274283.166666667,227550.833333333,230322.833333333,260517.666666667,228074.666666667,223837.666666667,216191.5,292103.666666667,327313.5,297106.666666667,330130.166666667,293398.666666667,297596.166666667,301450.166666667,333888,303416.666666667,334569.833333333,315047.333333333,326812,312354.333333333,317419.166666667,316596.5,316393.833333333,324783.666666667,315672.5,314652.333333333,316478,350978.5,334954.5,330356.833333333,330351.666666667,334121.5,340747.5,335935.166666667,341918.833333333,335134.833333333,344122.333333333,297757.5,311004.333333333,313527.333333333,319567.666666667,302849.833333333,302387.833333333,318547.5,319049,319432,304799.166666667,268316.666666667,219279.5,217787,270142.333333333,221527.666666667,223207.333333333,221122.333333333,263600.5,222085.833333333,272232.5
266351.333333333,265305.333333333,264296,276822.666666667,229493.333333333,232361.333333333,263060.666666667,230088.666666667,225750.666666667,218076,295374.666666667,331034,300596.666666667,334100.666666667,297034.666666667,301354.666666667,305250.666666667,338042,307216.666666667,338709.333333333,318579.333333333,330538,315747.333333333,321086.666666667,320266,319995.333333333,328454.666666667,319310,318399.333333333,320212,354924,338528,333847.333333333,333666.666666667,337346,344110,339420.666666667,345535.333333333,338699.333333333,347609.333333333,300180,313527.333333333,316549.333333333,322600.666666667,305799.333333333,305321.333333333,321690,322186,322628,307846.666666667,270626.666666667,221088,219338,272439.333333333,223360.666666667,224839.333333333,222819.333333333,265892,223793.333333333,274640
