-5.13828511607144e-09
-2.75848920522375e-09
-3.50558691042752e-10
-2.63486688129071e-10
-2.62977848526355e-10
-2.18551500305438e-10
-1.97944557346298e-10
-1.96804403538978e-10
-1.5679010680562e-10
-1.51090907067798e-10
-1.32374891407442e-10
-1.25907375343489e-10
-1.09997581023223e-10
-9.62941543763052e-11
-8.43647577217536e-11
-6.74215669034374e-11
-6.72331545184368e-11
-5.87639887467858e-11
-5.24395260440241e-11
-4.7582036543487e-11
-4.33138369857019e-11
-3.96733585891427e-11
-2.61732852641214e-11
-2.57015805630887e-11
-2.47501260609793e-11
-1.90963597803224e-11
-1.5612589913329e-11
-1.23494480009378e-11
-1.21949789524158e-11
-7.63068574369393e-12
-4.92272905927341e-12
2.67070422162603e-12
5.23656153264491e-12
8.11200059346165e-12
1.33585284491735e-11
1.55414708909221e-11
2.1284027469884e-11
2.24555614589981e-11
2.35096370656632e-11
3.44656517329316e-11
3.80346098405611e-11
3.99878266703232e-11
6.41073481017857e-11
6.84363437797489e-11
7.10758648305664e-11
7.11249250903854e-11
8.91146157732279e-11
9.32716570984171e-11
1.07752863247748e-10
1.15428680074263e-10
1.44211573936716e-10
1.78898838802989e-10
1.90074253696996e-10
2.1317954438884e-10
2.16222118969784e-10
3.02879967800263e-10
3.1935188339583e-10
1.7940637562655e-09
22834.6499217189
17012836.6834116
